id;station_code;maintenance_id;equipment_id;work_type;usage;description;maintenance_date
1954;TTSI;TTSI-5;PB-TTSI-2017;Penggantian;;Baterai Drop;2017-08-06
1955;TTSI;TTSI-6;;Perbaikan;;Configurasi SPS broadband;2018-08-07
1956;TTSI;TTSI-7;ZZ-TTSI-2019;Penggantian;;cygnus205 sering restart;2019-04-08
1957;TTSI;TTSI-8;ZZ-TTSI-2019-2;Penggantian;;Trident Digitizer tidak terdeteksi di modem Cygnus;2019-11-13
1958;TTSI;TTSI-9;PB-TTSI-2020;Penggantian;;Battery Drop sudah tidak dapat di Charge;2020-10-10
1959;TTSI;TTSI-9;ZZ-TTSI-2020;Penggantian;;Solar Regulator tidak dapat Charge Battery;2020-10-10
1960;TTSI;TTSI-9;ZZ-TTSI-2020-2;Penggantian;;Cygnus sering Restart dan tidak bisa masuk ke Mode Crosspole;2020-10-10
1961;TTSI;TTSI-9;SS-TTSI-2020;Penggantian;;Sensor BBVS rusak;2020-10-10
1962;TTSI;TTSI-9;D-TTSI-2020;Penggantian;;Trident tidak support dengan Cygnus 210;2020-10-10
1963;TTSI;TTSI-9;D-TTSI-2020-2;Penggantian;;Trident tidak support dengan Cygnus 210;2020-10-10
1964;TTSI;TTSI-11;PB-TTSI-2021;Penggantian;;Baterai sudah drop dan hanya 5 unit;2021-11-13
1965;TWSI;TWSI-2;PB-TWSI-2013;Penggantian;;Kondisi baterai sudah drop;2013-09-30
1966;TWSI;TWSI-2;COV-TWSI-2013;Penggantian;;SSPB tidak bisa transmit;2013-09-30
1967;TWSI;TWSI-3;SS-TWSI-2014;Penggantian;;Signal sensor broadband berpola atau bermasalah;2014-07-07
1968;TWSI;TWSI-3;ZZ-TWSI-2014;Penggantian;;Sistem komunikasi bermasalah di karenakan Criticaly high;2014-07-07
1969;TWSI;TWSI-3;ZZ-TWSI-2014-2;Penggantian;;Terjadi masalah pada Gps karena signal yang terdeteksi lemah saat satelit membaca signal;2014-07-07
1970;TWSI;TWSI-4;ZZ-TWSI-2015;Penggantian;;Regulator tidak dapat mengcharge Battery dengan baik;2015-09-26
1971;TWSI;TWSI-5;COF-TWSI-2016;Penggantian;;Kondisi feedhorn berlubang;2016-06-22
1972;TWSI;TWSI-5;COT-TWSI-2016;Penggantian;;Sspb tidak bisa transmit;2016-06-22
1973;TWSI;TWSI-5;ZZ-TWSI-2016;Penggantian;;Dioda pada solar panel terbakar;2016-06-22
1974;TWSI;TWSI-5;PB-TWSI-2016;Penggantian;;Kondisi baterai sudah drop;2016-06-22
1975;TWSI;TWSI-5;ZZ-TWSI-2016-2;Penggantian;;Kondisi cygnus sering restart dan tiba tiba mati;2016-06-22
1976;TWSI;TWSI-7;ZZ-TWSI-2018;Penggantian;;Solar regulator tidak dapat charge baterai;2018-10-03
1977;TWSI;TWSI-7;COF-TWSI-2018;Penggantian;;Feedhorn rusak;2018-10-03
1978;TWSI;TWSI-7;ZZ-TWSI-2018-2;Penggantian;;Cygnus sering ReTX;2018-10-03
1979;TWSI;TWSI-8;ZZ-TWSI-2018-3;Penggantian;;Cygnus Rusak;2018-12-16
1980;TWSI;TWSI-9;SA-TWSI-2019;Penggantian;;jelaskan sejarah masalah;2019-09-02
1981;TWSI;TWSI-9;PB-TWSI-2019;Penggantian;;Baterai lama drop dan ada yang gelembung;2019-09-02
1982;TWSI;TWSI-9;ZZ-TWSI-2019;Penggantian;;Kabel sensor menyebabkan noise besar pada spectrum sensor;2019-09-02
1983;TWSI;TWSI-9;ZZ-TWSI-2019-2;Penggantian;;GPS board harus diganti sebelum Oktober 2019;2019-09-02
1984;TWSI;TWSI-10;PB-TWSI-2020;Penggantian;;Baterai Drop;2020-11-24
1985;TWSI;TWSI-10;ZZ-TWSI-2020;Penggantian;;Cygnus banyak ReTX;2020-11-24
1986;TWSI;TWSI-10;ZZ-TWSI-2020-2;Penggantian;;Charge tidak maksimal;2020-11-24
1987;UBSI;UBSI-1;COT-UBSI-2012;Penggantian;;SSPB bermasalah;2012-10-05
1988;UBSI;UBSI-1;COR-UBSI-2012;Penggantian;;LNB bermasalah;2012-10-05
1989;UBSI;UBSI-1;ZZ-UBSI-2012;Penggantian;;Nanometrics Cygnus bermasalah;2012-10-05
1990;UBSI;UBSI-1;D-UBSI-2012;Penggantian;;Nanometrics Trident Accelero bermasalah;2012-10-05
1991;UBSI;UBSI-1;D-UBSI-2012-2;Penggantian;;Nanometrics Trident Broadband bermasalah;2012-10-05
1992;UBSI;UBSI-1;SA-UBSI-2012;Penggantian;;Sensor Accelero bermasalah;2012-10-05
1993;UBSI;UBSI-3;ZZ-UBSI-2014;Penggantian;;Baterai Drop;2014-04-24
1994;UBSI;UBSI-3;ZZ-UBSI-2014-2;Penggantian;;Nanometrics Cygnus Tidak dapat Transmit;2014-04-24
1995;UBSI;UBSI-3;ZZ-UBSI-2014-3;Penggantian;;GPS tidak stabil dan susah memperoleh Satelite;2014-04-24
1996;UBSI;UBSI-3;D-UBSI-2014;Penggantian;;Digitizer Broadband sinyal Spike;2014-04-24
1997;UBSI;UBSI-4;PB-UBSI-2015;Penggantian;;Administrativ bmkg;2015-08-25
1998;UBSI;UBSI-4;D-UBSI-2015;Penggantian;;Rms besar di lihat dari waveform;2015-08-25
1999;UBSI;UBSI-6;SS-UBSI-2016;Penggantian;;Bentuk sinyal waveform berpola;2016-09-12
2000;UBSI;UBSI-7;PB-UBSI-2019;Penggantian;;Baterai Drop;2019-07-31
2001;UBSI;UBSI-7;ZZ-UBSI-2019;Penggantian;;GPS Board Rusak;2019-07-31
2002;UBSI;UBSI-7;ZZ-UBSI-2019-2;Penggantian;;Cygnus Tidak Transmit;2019-07-31
2003;UBSI;UBSI-7;COT-UBSI-2019;Penggantian;;SSPB Tidak Transmit;2019-07-31
2004;UBSI;UBSI-7;COF-UBSI-2019;Penggantian;;Feedhorn Rusak;2019-07-31
2005;UBSI;UBSI-7;D-UBSI-2019;Penggantian;;Digitizer Broadband Rusak;2019-07-31
2006;UBSI;UBSI-8;;Perbaikan;;Battery Drop;2021-10-29
2007;UWJI;UWJI-2;SA-UWJI-2012;Penggantian;;--;2012-05-02
2008;UWJI;UWJI-2;D-UWJI-2012;Penggantian;;--;2012-05-02
2009;UWJI;UWJI-2;ZZ-UWJI-2012;Penggantian;;--;2012-05-02
2010;UWJI;UWJI-2;COT-UWJI-2012;Penggantian;;--;2012-05-02
2011;UWJI;UWJI-3;ZZ-UWJI-2013;Penggantian;;--;2013-03-04
2012;UWJI;UWJI-4;D-UWJI-2013;Penggantian;;--;2013-12-17
2013;UWJI;UWJI-4;D-UWJI-2013-2;Penggantian;;--;2013-12-17
2014;UWJI;UWJI-4;ZZ-UWJI-2013-2;Penggantian;;--;2013-12-17
2015;UWJI;UWJI-4;ZZ-UWJI-2013-3;Penggantian;;--;2013-12-17
2016;UWJI;UWJI-5;PB-UWJI-2014;Penggantian;;--;2014-09-06
2017;UWJI;UWJI-6;;Pembersihan;;jelaskan sejarah masalah;2015-04-15
2018;UWJI;UWJI-7;ZZ-UWJI-2015;Penggantian;;Modem Cygnus offline;2015-11-11
2019;UWJI;UWJI-7;;Lain-lain;;spektrum sensor broadband banyak noise;2015-11-11
2020;UWJI;UWJI-7;COT-UWJI-2015;Penggantian;;Sinyal Lemah;2015-11-11
2021;UWJI;UWJI-8;;Perbaikan;;Firmware GPS pada modem bermasalah;2016-12-13
2022;UWJI;UWJI-8;;Perbaikan;;Trident tidak terdeteksi;2016-12-13
2023;UWJI;UWJI-8;;Perbaikan;;Trident ACC tidak terdeteksi;2016-12-13
2024;UWJI;UWJI-8;ZZ-UWJI-2016;Penggantian;;"Konektor Kabel LNB menyebabkan ""LNB Over Current Status""";2016-12-13
2025;UWJI;UWJI-8;ZZ-UWJI-2016-2;Penggantian;;Store pada Cygnus tidak bisa recording, karena CF tidak bisa di akses;2016-12-13
2026;UWJI;UWJI-9;SS-UWJI-2018;Penggantian;;Sensor Broadband berpola;2018-10-07
2027;UWJI;UWJI-9;ZZ-UWJI-2018;Penggantian;;Regulator tidak bagus, hangus;2018-10-07
2028;UWJI;UWJI-9;PB-UWJI-2018;Penggantian;;Baterai sudah lama dan beberapa bateri sudah gelembung;2018-10-07
2029;UWJI;UWJI-9;COF-UWJI-2018;Penggantian;;Feedhorn kemasukan air;2018-10-07
2030;UWJI;UWJI-10;ZZ-UWJI-2019;Penggantian;;Cygnus mati total;2019-07-03
2031;UWJI;UWJI-10;COT-UWJI-2019;Penggantian;;SSPB tidak dapat melakukan transmit;2019-07-03
2032;UWJI;UWJI-11;SS-UWJI-2020;Penggantian;;Sensor rusak RMS besar;2020-07-09
2033;UWJI;UWJI-11;D-UWJI-2020;Penggantian;;Digitizer rusak, RMS besar;2020-07-09
2034;UWJI;UWJI-11;ZZ-UWJI-2020;Penggantian;;Cygnus 205 rusak tidak bisa log on;2020-07-09
2035;UWJI;UWJI-13;PB-UWJI-2021;Penggantian;;Baterai Drop;2021-11-16
2036;WBSI;WBSI-4;D-WBSI-2013;Penggantian;;Upgrade Libra 1 ke Libra 2;2013-12-02
2037;WBSI;WBSI-4;D-WBSI-2013-2;Penggantian;;Upgrade libra 1 ke libra 2;2013-12-02
2038;WBSI;WBSI-4;ZZ-WBSI-2013;Penggantian;;Upgrade Libra 1 ke Libra 2;2013-12-02
2039;WBSI;WBSI-4;ZZ-WBSI-2013-2;Penggantian;;Upgrading libra 1 ke libra 2;2013-12-02
2040;WBSI;WBSI-5;ZZ-WBSI-2014;Penggantian;;VSAT Modem bermasalah;2014-11-01
2041;WBSI;WBSI-5;ZZ-WBSI-2014-2;Penggantian;;antenna GPS bermasalah;2014-11-01
2042;WBSI;WBSI-6;PB-WBSI-2015;Penggantian;;Battery drop;2015-12-08
2043;WBSI;WBSI-7;;Lain-lain;;Terdapat embun dalam membran feedhorn;2016-01-28
2044;WBSI;WBSI-9;COV-WBSI-2017;Penggantian;;feedhorm berumbun;2017-08-04
2045;WBSI;WBSI-10;SS-WBSI-2018;Penggantian;;Sensor broadband (BBVS) spike;2018-08-12
2046;WBSI;WBSI-11;ZZ-WBSI-2021;Penggantian;;Modem Tidak bisa Transmit;2021-11-20
2047;WBSI;WBSI-11;PB-WBSI-2021;Penggantian;;Baterai Drop;2021-11-20
2048;WBSI;WBSI-11;COT-WBSI-2021;Penggantian;;SSPB Tidak bisa transmit;2021-11-20
2049;WOJI;WOJI-1;SS-WOJI-2012;Penggantian;;?;2012-03-27
2050;WOJI;WOJI-3;SA-WOJI-2014;Penggantian;;Sensor Accerlerometer was broken;2014-09-02
2051;WOJI;WOJI-4;ZZ-WOJI-2015;Penggantian;;Administrativ;2015-12-03
2052;WOJI;WOJI-4;D-WOJI-2015;Penggantian;;Trident Broadband tidak terdeteksi;2015-12-03
2053;WOJI;WOJI-4;SS-WOJI-2015;Penggantian;;Administrativ;2015-12-03
2054;WOJI;WOJI-4;SA-WOJI-2015;Penggantian;;Administrativ;2015-12-03
2055;WOJI;WOJI-4;ZZ-WOJI-2015-2;Penggantian;;Regulator tidak melakukan charge dengan baik;2015-12-03
2056;WOJI;WOJI-4;COT-WOJI-2015;Penggantian;;Tidak bisa transmite;2015-12-03
2057;WOJI;WOJI-4;PB-WOJI-2015;Penggantian;;Baterai Drop;2015-12-03
2058;WOJI;WOJI-4;ZZ-WOJI-2015-3;Penggantian;;Pergantian CF;2015-12-03
2059;WOJI;WOJI-4;D-WOJI-2015-2;Penggantian;;Digitzer Tidak terdeteksi;2015-12-03
2060;WOJI;WOJI-5;COF-WOJI-2016;Penggantian;;Membran Feedhorn Robek;2016-05-06
2061;WOJI;WOJI-5;ZZ-WOJI-2016;Penggantian;;Kabel LNB patah dikarenakan dirusak oleh Hewan (monyet);2016-05-06
2062;WOJI;WOJI-5;ZZ-WOJI-2016-2;Penggantian;;Kabel SSPB Rusak (Patah) dikarenakan dirusak oleh Hewan (Monyet);2016-05-06
2063;WOJI;WOJI-6;COF-WOJI-2017;Penggantian;;Feedhorn Rusak;2017-08-02
2064;WOJI;WOJI-6;ZZ-WOJI-2017;Penggantian;;Firmware Cygnus 205 sudah lama & tidak terdeteksi Trident;2017-08-02
2065;WOJI;WOJI-6;ZZ-WOJI-2017-2;Penggantian;;Masih CF Sandisk 16gb;2017-08-02
2066;WOJI;WOJI-6;D-WOJI-2017;Penggantian;;Digitizer tidak terdeteksi di Cygnus;2017-08-02
2067;WOJI;WOJI-6;ZZ-WOJI-2017-3;Penggantian;;Kabel SSPB dirusak oleh Binatang Liar;2017-08-02
2068;WOJI;WOJI-6;ZZ-WOJI-2017-4;Penggantian;;Kabel LNB dirusak oleh Binatang Liar;2017-08-02
2069;WOJI;WOJI-6;ZZ-WOJI-2017-5;Penggantian;;Kabel GPS dirusak oleh Binatang Liar;2017-08-02
2070;WOJI;WOJI-6;PB-WOJI-2017;Penggantian;;Battery Gelembung;2017-08-02
2071;WOJI;WOJI-6;ZZ-WOJI-2017-6;Penggantian;;Regulator tidak Charge dengan Baik;2017-08-02
2072;WOJI;WOJI-7;PB-WOJI-2017-2;Penggantian;;Baterai sudah bengkak;2017-08-14
2073;WOJI;WOJI-7;ZZ-WOJI-2017-7;Penggantian;;Solarregulator rusak;2017-08-14
2074;WOJI;WOJI-7;COF-WOJI-2017-2;Penggantian;;Feedhorn berlubang;2017-08-14
2075;WOJI;WOJI-7;D-WOJI-2017-2;Penggantian;;Digitizer bermasalah;2017-08-14
2076;WOJI;WOJI-7;ZZ-WOJI-2017-8;Penggantian;;VSAT modem rusak;2017-08-14
2077;WOJI;WOJI-8;ZZ-WOJI-2019;Penggantian;;Status GPS Cross lock;2019-05-24
2078;WOJI;WOJI-8;ZZ-WOJI-2019-2;Penggantian;;Kabel lnb terkelupas pada bagian konektor;2019-05-24
2079;WOJI;WOJI-8;ZZ-WOJI-2019-3;Penggantian;;Kabel SSPB terkelupas;2019-05-24
2080;WOJI;WOJI-8;ZZ-WOJI-2019-4;Penggantian;;Kabel gps terkelupas di rusak binatang liar;2019-05-24
2081;WOJI;WOJI-8;ZZ-WOJI-2019-5;Penggantian;;Memory cf tidak bisa terbaca pada modem cygnus205;2019-05-24
2082;WOJI;WOJI-9;;Perbaikan;;arah antenna terhalang pohon;2020-07-18
2083;WOJI;WOJI-9;ZZ-WOJI-2020;Penggantian;;Modem Cygnus205 tidak bisa diakses;2020-07-18
2084;WOJI;WOJI-9;PB-WOJI-2020;Penggantian;;Power Drop;2020-07-18
2085;WOJI;WOJI-9;ZZ-WOJI-2020-2;Penggantian;;Kabel GPS Putus/rusak;2020-07-18
2086;WOJI;WOJI-10;PB-WOJI-2021;Penggantian;;Lokasi Offline karena baterai drop;2021-04-26
2087;WOJI;WOJI-10;ZZ-WOJI-2021;Penggantian;;Load beban 0 volt;2021-04-26
2088;WOJI;WOJI-10;ZZ-WOJI-2021-2;Penggantian;;CF rusak tidak bisa diformat.;2021-04-26
2089;WOJI;WOJI-11;SS-WOJI-2021;Penggantian;;Sensor broadband komponen Z rusak;2021-06-20
2090;ARMI;ARMI-1;;Lain-lain;;00000;2021-04-27
2091;ARPI;ARPI-1;;Pembersihan;;00000;2021-04-17
2092;BBCI;;;Perbaikan;;00000;2020-10-29
2093;BBCI;;;Perbaikan;;00000;2020-10-29
2094;BNTI;BNTI-1;COT-BNTI-2021;Penggantian;;CS01;2021-08-07
2095;DDSI;DDSI-1;;Perbaikan;;00000;2020-09-15
2096;GTSI;;;Pembersihan;;00000;2019-10-23
2097;KKMI;KKMI-1;;Perbaikan;;00000;2021-05-03
2098;LJPI;LJPI-1;COT-LJPI-2021;Penggantian;;CS01;2021-04-27
2099;LJPI;LJPI-2;ZZ-LJPI-2021;Penggantian;;0000;2021-09-03
2100;LKCI;;;Pembersihan;;00000;2021-07-05
2101;LMTI;LMTI-1;;Lain-lain;;00000;2020-09-13
2102;LMTI;LMTI-2;COR-LMTI-2021;Penggantian;;CL01;2021-07-31
2103;MBPI;MBPI-1;COR-MBPI-2020;Penggantian;;00000;2020-07-03
2104;NKKI;NKKI-3;ZZ-NKKI-2021;Penggantian;;CG01;2021-07-31
2105;PABI;;ZZ-PABI-2021;Penggantian;;00000;2021-07-06
2106;PABI;;;Pembersihan;;00000;2021-07-07
2107;PBCI;PBCI-1;COT-PBCI-2020;Penggantian;;00000;2020-09-17
2108;PBCI;PBCI-2;ZZ-PBCI-2021;Penggantian;;00000;2021-07-28
2109;PBCI;PBCI-3;;Lain-lain;;CL01;2021-11-14
2110;PBLI;PBLI-1;ZZ-PBLI-2020;Penggantian;;00000;2020-06-30
2111;PBLI;PBLI-2;ZZ-PBLI-2020-2;Penggantian;;00000;2020-09-14
2112;PBLI;;;Pembersihan;;00000;2021-07-13
2113;PBLI;;;Pembersihan;;00000;2021-07-13
2114;PBLI;PBLI-4;ZZ-PBLI-2021;Penggantian;;00000;2021-08-12
2115;PDLI;PDLI-1;;Pembersihan;;00000;2021-07-29
2116;PKCI;PKCI-1;;Lain-lain;;00000;2020-10-12
2117;PKCI;PKCI-2;;Pembersihan;;00000;2021-07-05
2118;PMCI_A;PMCI_A-1;;Lain-lain;;00000;2020-10-02
2119;POCI;POCI-1;;Perbaikan;;00000;2020-10-27
2120;SEMI;SEMI-1;;Lain-lain;;00000;2021-04-15
2121;SRMI;SRMI-1;;Lain-lain;;00000;2021-04-19
2122;TPCI;TPCI-1;COR-TPCI-2021;Penggantian;;CL01;2021-09-05
2123;TSPI;TSPI-1;COR-TSPI-2020;Penggantian;;00000;2020-06-30
2124;USTI;USTI-1;COR-USTI-2021;Penggantian;;CL01;2021-08-16
2125;WBMI;WBMI-1;;Pembersihan;;00000;2021-07-31
2126;WBMI;WBMI-1;ZZ-WBMI-2021;Penggantian;;CG05;2021-07-31
2127;BBJI;BBJI-1;;Lain-lain;;00000;2016-09-05
2128;BBJI;BBJI-2;;Lain-lain;;00000;2016-09-14
2129;BBJI;BBJI-3;;Perbaikan;;00000;2017-03-20
2130;BBJI;BBJI-3;;Perbaikan;;00000;2017-03-20
2131;BBJI;;;Pembersihan;;00000;2018-03-01
2132;BBJI;BBJI-6;ZZ-BBJI-2018;Penggantian;;00000;2018-07-02
2133;BBJI;BBJI-6;COR-BBJI-2018;Penggantian;;00000;2018-07-02
2134;BBJI;BBJI-6;ZZ-BBJI-2018-2;Penggantian;;00000;2018-07-02
2135;BBJI;BBJI-6;ZZ-BBJI-2018-3;Penggantian;;00000;2018-07-02
2136;BBJI;BBJI-6;ZZ-BBJI-2018-4;Penggantian;;00000;2018-07-02
2137;BBJI;;;Lain-lain;;00000;2019-04-01
2138;BBJI;BBJI-8;;Perbaikan;;00000;2019-07-09
2139;BBJI;BBJI-9;;Lain-lain;;00000;2020-01-27
2140;BBJI;BBJI-11;;Pembersihan;;00000;2020-09-02
2141;BBJI;BBJI-12;D-BBJI-2020;Penggantian;;00000;2020-10-21
2142;BBJI;BBJI-12;CIS-BBJI-2020;Penggantian;;00000;2020-10-21
2143;BBJI;BBJI-12;ZZ-BBJI-2020;Penggantian;;00000;2020-10-21
2144;BBJI;BBJI-12;;Lain-lain;;00000;2020-10-21
2145;BBJI;BBJI-12;;Lain-lain;;00000;2020-10-21
2146;BBJI;BBJI-12;ZZ-BBJI-2020-2;Penggantian;;00000;2020-10-21
2147;BBJI;BBJI-13;;Perbaikan;;00000;2021-05-25
2148;BBJI;BBJI-13;;Undefined;;00000;2021-05-25
2149;BBJI;BBJI-13;;Lain-lain;;00000;2021-05-25
2150;BBJI;BBJI-13;;Perbaikan;;00000;2021-05-25
2151;BBJI;BBJI-13;;Perbaikan;;00000;2021-05-25
2152;BKB;BKB-1;;Lain-lain;;00000;2005-12-14
2153;BKB;BKB-4;;Perbaikan;;00000;2009-05-30
2154;BKB;BKB-6;ZZ-BKB-2011;Penggantian;;00000;2011-10-24
2155;BKB;BKB-6;ZZ-BKB-2011-2;Penggantian;;00000;2011-10-24
2156;BKB;BKB-6;PB-BKB-2011;Penggantian;;00000;2011-10-24
2157;BKB;BKB-7;PB-BKB-2012;Penggantian;;00000;2012-02-02
2158;BKB;BKB-9;ZZ-BKB-2012;Penggantian;;00000;2012-11-30
2159;BKB;BKB-11;ZZ-BKB-2013;Penggantian;;00000;2013-09-20
2160;BKB;BKB-18;;Lain-lain;;00000;2016-02-03
2161;BKB;BKB-20;PB-BKB-2016;Penggantian;;00000;2016-05-09
2162;BKB;BKB-21;;Lain-lain;;00000;2016-05-23
2163;BKB;BKB-22;PB-BKB-2016-2;Penggantian;;00000;2016-10-17
2164;BKB;BKB-22;ZZ-BKB-2016;Penggantian;;00000;2016-10-17
2165;BKB;BKB-24;;Perbaikan;;00000;2017-04-04
2166;BKB;BKB-24;;Lain-lain;;00000;2017-04-04
2167;BKB;BKB-26;;Pembersihan;;00000;2019-04-01
2168;BKB;BKB-28;ZZ-BKB-2019;Penggantian;;00000;2019-12-20
2169;BKB;BKB-28;;Perbaikan;;00000;2019-12-20
2170;BKB;BKB-31;;Lain-lain;;00000;2020-07-23
2171;BKB;BKB-31;ZZ-BKB-2020;Penggantian;;00000;2020-07-23
2172;BKB;BKB-31;;Pembersihan;;00000;2020-07-23
2173;BKB;BKB-31;;Lain-lain;;00000;2020-07-23
2174;BKB;BKB-31;;Lain-lain;;00000;2020-07-23
2175;BKB;;;Lain-lain;;00000;2020-11-24
2176;BKB;;;Lain-lain;;00000;2020-11-24
2177;BKB;;;Lain-lain;;00000;2020-11-24
2178;BKB;;ZZ-BKB-2020-2;Penggantian;;00000;2020-11-24
2179;BKB;;ZZ-BKB-2020-3;Penggantian;;00000;2020-11-24
2180;BKB;;;Lain-lain;;00000;2020-11-24
2181;BKB;;;Lain-lain;;00000;2020-11-25
2182;BKB;;;Perbaikan;;00000;2020-11-25
2183;BKB;;;Perbaikan;;00000;2020-11-25
2184;BKB;;;Undefined;;00000;2020-11-26
2185;BKB;;;Undefined;;00000;2020-11-27
2186;BKB;;ZZ-BKB-2020-4;Penggantian;;00000;2020-11-28
2187;BKB;;;Lain-lain;;00000;2020-11-28
2188;BKB;BKB-33;;Perbaikan;;00000;2021-09-19
2189;BKB;BKB-33;ZZ-BKB-2021;Penggantian;;00000;2021-09-19
2190;BKNI;BKNI-2;;Lain-lain;;00000;2016-05-23
2191;BKNI;BKNI-3;PB-BKNI-2016;Penggantian;;00000;2016-10-30
2192;BKNI;BKNI-5;ZZ-BKNI-2017;Penggantian;;00000;2017-04-17
2193;BKNI;BKNI-6;COR-BKNI-2018;Penggantian;;00000;2018-08-08
2194;BKNI;BKNI-6;COT-BKNI-2018;Penggantian;;00000;2018-08-08
2195;BKNI;BKNI-6;ZZ-BKNI-2018;Penggantian;;00000;2018-08-08
2196;BKNI;BKNI-6;;Lain-lain;;00000;2018-08-08
2197;BKNI;;ZZ-BKNI-2019;Penggantian;;00000;2019-10-14
2198;BKNI;;ZZ-BKNI-2019-2;Penggantian;;00000;2019-10-14
2199;BKNI;;ZZ-BKNI-2019-3;Penggantian;;00000;2019-10-14
2200;BKNI;;ZZ-BKNI-2019-4;Penggantian;;00000;2019-10-14
2201;BKNI;;;Lain-lain;;00000;2019-10-14
2202;BKNI;;;Pembersihan;;00000;2019-10-14
2203;BKNI;;;Lain-lain;;00000;2019-10-14
2204;BKNI;;;Lain-lain;;00000;2019-10-14
2205;BKNI;BKNI-16;;Pembersihan;;00000;2020-05-10
2206;BKNI;BKNI-17;ZZ-BKNI-2020;Penggantian;;00000;2020-08-11
2207;BKNI;BKNI-17;PB-BKNI-2020;Penggantian;;00000;2020-08-11
2208;BKNI;BKNI-17;SW-BKNI-2020;Penggantian;;00000;2020-08-11
2209;BKNI;BKNI-17;;Lain-lain;;00000;2020-08-11
2210;BKNI;BKNI-17;COV-BKNI-2020;Penggantian;;00000;2020-08-11
2211;BKNI;BKNI-17;CIS-BKNI-2020;Penggantian;;00000;2020-08-11
2212;BKNI;BKNI-18;;Lain-lain;;00000;2020-09-02
2213;BKNI;BKNI-22;;Lain-lain;;00000;2021-05-25
2214;BNDI;BNDI-1;;Lain-lain;;00000;2016-05-23
2215;BNDI;BNDI-2;PB-BNDI-2016;Penggantian;;00000;2016-10-09
2216;BNDI;BNDI-2;ZZ-BNDI-2016;Penggantian;;00000;2016-10-09
2217;BNDI;BNDI-2;ZZ-BNDI-2016-2;Penggantian;;00000;2016-10-09
2218;BNDI;BNDI-3;COV-BNDI-2016;Penggantian;;00000;2016-12-18
2219;BNDI;BNDI-5;;Lain-lain;;00000;2017-07-13
2220;BNDI;BNDI-6;;Lain-lain;;00000;2018-04-15
2221;BNDI;BNDI-6;;Lain-lain;;00000;2018-04-15
2222;BNDI;BNDI-8;;Lain-lain;;00000;2019-02-18
2223;BNDI;;ZZ-BNDI-2019;Penggantian;;00000;2019-09-15
2224;BNDI;;;Lain-lain;;00000;2019-09-15
2225;BNDI;;ZZ-BNDI-2019-2;Penggantian;;00000;2019-09-15
2226;BNDI;;;Pembersihan;;00000;2019-09-15
2227;BNDI;;;Lain-lain;;00000;2019-09-15
2228;BNDI;BNDI-10;;Lain-lain;;00000;2019-10-16
2229;BNDI;BNDI-11;;Perbaikan;;00000;2019-12-12
2230;BNDI;BNDI-13;ZZ-BNDI-2020;Penggantian;;00000;2020-08-16
2231;BNDI;BNDI-13;ZZ-BNDI-2020-2;Penggantian;;00000;2020-08-16
2232;BNDI;BNDI-13;;Lain-lain;;00000;2020-08-16
2233;BNDI;BNDI-13;;Lain-lain;;00000;2020-08-16
2234;BNDI;BNDI-13;CIS-BNDI-2020;Penggantian;;00000;2020-08-16
2235;BNDI;BNDI-13;ZZ-BNDI-2020-3;Penggantian;;00000;2020-08-16
2236;BNDI;BNDI-14;;Lain-lain;;00000;2020-09-02
2237;FAKI;FAKI-20;;Lain-lain;;00000;2016-05-23
2238;FAKI;FAKI-21;PB-FAKI-2016;Penggantian;;00000;2016-11-14
2239;FAKI;FAKI-21;ZZ-FAKI-2016;Penggantian;;00000;2016-11-14
2240;FAKI;FAKI-21;ZZ-FAKI-2016-2;Penggantian;;00000;2016-11-14
2241;FAKI;FAKI-23;ZZ-FAKI-2017;Penggantian;;00000;2017-05-16
2242;FAKI;FAKI-25;SW-FAKI-2018;Penggantian;;00000;2018-08-18
2243;FAKI;FAKI-25;ZZ-FAKI-2018;Penggantian;;00000;2018-08-18
2244;FAKI;FAKI-25;ZZ-FAKI-2018-2;Penggantian;;00000;2018-08-18
2245;FAKI;FAKI-25;;Lain-lain;;00000;2018-08-18
2246;FAKI;FAKI-27;;Perbaikan;;00000;2019-07-10
2247;FAKI;FAKI-28;;Lain-lain;;00000;2019-07-21
2248;FAKI;FAKI-29;;Lain-lain;;00000;2019-09-19
2249;FAKI;FAKI-30;;Lain-lain;;00000;2019-09-28
2250;FAKI;FAKI-31;;Lain-lain;;00000;2019-10-09
2251;FAKI;FAKI-32;;Lain-lain;;00000;2019-10-16
2252;FAKI;FAKI-33;ZZ-FAKI-2020;Penggantian;;00000;2020-03-03
2253;FAKI;FAKI-35;;Lain-lain;;00000;2020-09-03
2254;FAKI;;ZZ-FAKI-2021;Penggantian;;00000;2021-12-06
2255;FAKI;;ZZ-FAKI-2021-2;Penggantian;;00000;2021-12-06
2256;FAKI;;;Perbaikan;;00000;2021-12-06
2257;FAKI;;;Perbaikan;;00000;2021-12-06
2258;GENI;GENI-1;;Lain-lain;;00000;2016-05-23
2259;GENI;GENI-2;;Lain-lain;;00000;2016-05-30
2260;GENI;GENI-2;;Lain-lain;;00000;2016-05-30
2261;GENI;GENI-3;;Pembersihan;;00000;2017-09-25
2262;GENI;GENI-3;;Pembersihan;;00000;2017-09-25
2263;GENI;GENI-3;ZZ-GENI-2017;Penggantian;;00000;2017-09-25
2264;GENI;GENI-6;;Lain-lain;;00000;2019-07-09
